year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,mgmt
46,0.2,2,10,10,0.5,18277.21283467606,10,244.6225756759114,681.0507022273055,27.844955451672767,129.96978114670202,ConstantEffort_MSY
46,0.2,5,10,10,0.5,18277.21283467606,10,74.11348216694746,202.29339968014514,9.040259920182155,42.631105253292915,ConstantEffort_MSY
46,0.2,10,10,10,0.5,18277.21283467606,10,49.989037996910454,131.4741181365694,6.193627810827595,27.21035140765487,ConstantEffort_MSY
46,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,201.21966840322514,569.5937653864457,32.59845898502756,149.52456429813853,ConstantEffort_MSY
46,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,63.489147042339404,177.22426406595608,10.823280012499207,50.05120324297179,ConstantEffort_MSY
46,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,19.23142026968343,51.04436227939604,3.5257345762082837,15.674388470627166,ConstantEffort_MSY
46,0.4,2,10,10,0.5,18277.21283467606,10,174.86340914893862,504.7129192454059,35.65262146432829,161.86160149125163,ConstantEffort_MSY
46,0.4,5,10,10,0.5,18277.21283467606,10,90.42666466543585,259.3553780981673,18.99756706766085,86.67777707865662,ConstantEffort_MSY
46,0.4,10,10,10,0.5,18277.21283467606,10,13.102352274125048,35.8445488303311,3.0216476028269974,13.545598862350614,ConstantEffort_MSY
46,0.5,2,10,10,0.5,18277.21283467606,10,180.89256135502444,534.7549439345946,43.32406609352598,195.93784025076582,ConstantEffort_MSY
46,0.5,5,10,10,0.5,18277.21283467606,10,115.47875100039587,340.22141937976085,28.27120045251078,128.32836950104954,ConstantEffort_MSY
46,0.5,10,10,10,0.5,18277.21283467606,10,23.26861291650313,66.55993130199963,6.189547299951828,27.950088090182735,ConstantEffort_MSY
46,0.6,2,10,10,0.5,18277.21283467606,10,224.1358783329404,682.4036547749708,60.49029542160156,274.383009551615,ConstantEffort_MSY
46,0.6,5,10,10,0.5,18277.21283467606,10,154.95316563510843,470.2036751740039,42.62395118654033,193.7447113723995,ConstantEffort_MSY
46,0.6,10,10,10,0.5,18277.21283467606,10,51.44664269523519,154.2313700668505,15.187076459355993,69.2714968023867,ConstantEffort_MSY
47,0.1,2,10,10,0.5,18277.21283467606,10,261.9927560291734,892.244835859451,89.99410512945431,425.91206302391555,ConstantEffort_MSY
47,0.1,5,10,10,0.5,18277.21283467606,10,178.66290175804718,604.3824731456571,62.36601939011429,294.46548600551125,ConstantEffort_MSY
47,0.1,10,10,10,0.5,18277.21283467606,10,163.47047820013282,553.6846552239242,58.75520865497404,278.60670098162603,ConstantEffort_MSY
47,0.2,2,10,10,0.5,18277.21283467606,10,241.57618369312053,791.6060399566654,77.53493529224892,360.4838183784239,ConstantEffort_MSY
47,0.2,5,10,10,0.5,18277.21283467606,10,72.25906292261796,232.87376408504878,23.80676575223903,109.86488070563337,ConstantEffort_MSY
47,0.2,10,10,10,0.5,18277.21283467606,10,48.11269465568231,153.85273036558402,16.745840574723516,77.55697458753951,ConstantEffort_MSY
47,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,191.11228980943648,602.1403036515773,56.68249537500631,259.43364981014406,ConstantEffort_MSY
47,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,59.57518460529755,184.64278434546628,18.005031287896184,81.67548257618999,ConstantEffort_MSY
47,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,17.542010309247416,52.83590186136009,5.712450254369783,25.75926699957495,ConstantEffort_MSY
47,0.4,2,10,10,0.5,18277.21283467606,10,160.5463749889795,488.3440206422732,43.28477936791235,196.07509885146894,ConstantEffort_MSY
47,0.4,5,10,10,0.5,18277.21283467606,10,82.36228333353817,247.68449559287896,22.39025344203194,100.56896606450695,ConstantEffort_MSY
47,0.4,10,10,10,0.5,18277.21283467606,10,11.507665204018576,33.14217685998331,3.3667464971022607,14.882677725053453,ConstantEffort_MSY
47,0.5,2,10,10,0.5,18277.21283467606,10,161.6249676141575,477.4050680970955,38.62253239629608,174.37049557174885,ConstantEffort_MSY
47,0.5,5,10,10,0.5,18277.21283467606,10,102.51970426291018,299.9326570226544,24.593413257819037,109.99758138531189,ConstantEffort_MSY
47,0.5,10,10,10,0.5,18277.21283467606,10,20.00365676137096,56.13063656132427,5.029868128044671,22.001761675044587,ConstantEffort_MSY
47,0.6,2,10,10,0.5,18277.21283467606,10,196.23877922080052,566.2371299979797,39.90852952740909,180.90188582444847,ConstantEffort_MSY
47,0.6,5,10,10,0.5,18277.21283467606,10,134.7946766556516,385.2203568038432,27.536046358575152,123.57908659921797,ConstantEffort_MSY
47,0.6,10,10,10,0.5,18277.21283467606,10,43.63165055303362,120.19006100981058,9.02537148455291,39.09122523651876,ConstantEffort_MSY
48,0.1,2,10,10,0.5,18277.21283467606,10,222.2936255273701,608.7153709694534,13.718152041541696,65.85527714437873,ConstantEffort_MSY
48,0.1,5,10,10,0.5,18277.21283467606,10,150.28100197194175,406.5679048031693,9.761481404568764,46.77015925827712,ConstantEffort_MSY
48,0.1,10,10,10,0.5,18277.21283467606,10,136.061348871828,361.3078209072013,8.415716372269271,36.7347247706223,ConstantEffort_MSY
48,0.2,2,10,10,0.5,18277.21283467606,10,206.47397811373327,574.8299983921753,23.450630199686426,109.47647371809069,ConstantEffort_MSY
48,0.2,5,10,10,0.5,18277.21283467606,10,60.80320957290798,165.96773415887603,7.413177205248122,34.96313344337852,ConstantEffort_MSY
48,0.2,10,10,10,0.5,18277.21283467606,10,39.549452377755564,104.02613275150021,4.90214488807204,21.541139065022513,ConstantEffort_MSY
48,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,164.92387785166707,466.8344579086303,26.69801517150494,122.46726797634665,ConstantEffort_MSY
48,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,50.78934320043384,141.77703855983177,8.65750039906275,40.037949060958645,ConstantEffort_MSY
48,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,14.418441043681577,38.27403703955435,2.6449402159606126,11.760076665652464,ConstantEffort_MSY
48,0.4,2,10,10,0.5,18277.21283467606,10,140.56370232304556,405.6984862457562,28.650479024170252,130.07409738880676,ConstantEffort_MSY
48,0.4,5,10,10,0.5,18277.21283467606,10,71.64510243427947,205.48560418378793,15.049979911463788,68.6677967326352,ConstantEffort_MSY
48,0.4,10,10,10,0.5,18277.21283467606,10,9.63713754164716,26.376818879151013,2.2247244081116238,9.977082394606642,ConstantEffort_MSY
48,0.5,2,10,10,0.5,18277.21283467606,10,144.44613521468762,427.0008426932122,34.590076806521,156.43724759649402,ConstantEffort_MSY
48,0.5,5,10,10,0.5,18277.21283467606,10,91.2315185240064,268.78194343339663,22.33347041376033,101.37636716692137,ConstantEffort_MSY
48,0.5,10,10,10,0.5,18277.21283467606,10,17.33468162668879,49.60516055092366,4.611978921547458,20.83352170098775,ConstantEffort_MSY
48,0.6,2,10,10,0.5,18277.21283467606,10,180.2372879127396,548.7513075169974,48.63972966075709,220.62976738260545,ConstantEffort_MSY
48,0.6,5,10,10,0.5,18277.21283467606,10,123.29953204490226,374.15523895525064,33.915958043698446,154.16454553297885,ConstantEffort_MSY
48,0.6,10,10,10,0.5,18277.21283467606,10,39.32206140181267,117.89026901175673,11.609039666021408,52.95241212473341,ConstantEffort_MSY
49,0.1,2,10,10,0.5,18277.21283467606,10,228.48601417718956,778.463608566274,78.4919990819911,371.58591577925233,ConstantEffort_MSY
49,0.1,5,10,10,0.5,18277.21283467606,10,153.5516185354032,519.6129578913378,53.60365744981046,253.15507916250422,ConstantEffort_MSY
49,0.1,10,10,10,0.5,18277.21283467606,10,138.63200946870748,469.6886989188427,49.82222635168312,236.3063177384599,ConstantEffort_MSY
49,0.2,2,10,10,0.5,18277.21283467606,10,203.9647818863986,668.4796368102309,65.46456631265384,304.4014740221246,ConstantEffort_MSY
49,0.2,5,10,10,0.5,18277.21283467606,10,59.287315073820245,191.0773104433117,19.5318181971046,90.1397161036187,ConstantEffort_MSY
49,0.2,10,10,10,0.5,18277.21283467606,10,38.06521297065434,121.7191851745699,13.246167498209545,61.349621778464765,ConstantEffort_MSY
49,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,156.6678710821945,493.64813799249106,46.465313033752004,212.67924298858247,ConstantEffort_MSY
49,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,47.66063281987512,147.7166195625716,14.402954286989454,65.3360417576994,ConstantEffort_MSY
49,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,13.151068716653484,39.60713309043067,4.281390204108209,19.305767182200945,ConstantEffort_MSY
49,0.4,2,10,10,0.5,18277.21283467606,10,129.0701537203525,392.6050758039826,34.79605302166056,157.62409302963673,ConstantEffort_MSY
49,0.4,5,10,10,0.5,18277.21283467606,10,65.25955863260066,196.2521814325731,17.739715336621497,79.68069513969996,ConstantEffort_MSY
49,0.4,10,10,10,0.5,18277.21283467606,10,8.463706405950626,24.371177237177083,2.473667089356642,10.934624842360789,ConstantEffort_MSY
49,0.5,2,10,10,0.5,18277.21283467606,10,129.0730560515603,381.2467303420528,30.839030421088605,139.23077325142518,ConstantEffort_MSY
49,0.5,5,10,10,0.5,18277.21283467606,10,80.99846694147269,236.96602862163087,19.428290362088052,86.89580292047475,ConstantEffort_MSY
49,0.5,10,10,10,0.5,18277.21283467606,10,14.904019043986864,41.82068875639992,3.7440417792023473,16.378412456770842,ConstantEffort_MSY
49,0.6,2,10,10,0.5,18277.21283467606,10,157.82054774433078,455.36437427695887,32.0832853251441,145.43347428883104,ConstantEffort_MSY
49,0.6,5,10,10,0.5,18277.21283467606,10,107.26685899889274,306.5400508420017,21.90590782217478,98.312326160377,ConstantEffort_MSY
49,0.6,10,10,10,0.5,18277.21283467606,10,33.349404949172275,91.86332506043394,6.896289867843901,29.869580119936153,ConstantEffort_MSY
50,0.1,2,10,10,0.5,18277.21283467606,10,193.91314646694275,531.0146476914786,11.878393127952277,57.0479052847388,ConstantEffort_MSY
50,0.1,5,10,10,0.5,18277.21283467606,10,129.18513090106225,349.5058898212597,8.345132523702615,39.99953669895999,ConstantEffort_MSY
50,0.1,10,10,10,0.5,18277.21283467606,10,115.41600286698852,306.509275654839,7.106789176605447,31.023969902038747,ConstantEffort_MSY
50,0.2,2,10,10,0.5,18277.21283467606,10,174.3575340479279,485.40839189662006,19.765983478040695,92.28771571283148,ConstantEffort_MSY
50,0.2,5,10,10,0.5,18277.21283467606,10,49.891731810289194,136.18639075826215,6.08024739654923,28.679598695247783,ConstantEffort_MSY
50,0.2,10,10,10,0.5,18277.21283467606,10,31.29298071565887,82.31378567707938,3.87950274192132,17.049808585856947,ConstantEffort_MSY
50,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,135.21553567723552,382.7306424930781,21.875124254206327,100.34885521522538,ConstantEffort_MSY
50,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,40.63424636950044,113.43084662011228,6.925830383455788,32.03086357436458,ConstantEffort_MSY
50,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,10.810153900151509,28.69795697365493,1.983817331632134,8.821283717162428,ConstantEffort_MSY
50,0.4,2,10,10,0.5,18277.21283467606,10,113.01589753466126,326.18004362042376,23.029825980801874,104.5574046245421,ConstantEffort_MSY
50,0.4,5,10,10,0.5,18277.21283467606,10,56.77100531593478,162.82377890882833,11.924302808363091,54.407124445570815,ConstantEffort_MSY
50,0.4,10,10,10,0.5,18277.21283467606,10,7.089768567518449,19.410200096536187,1.6381256571525575,7.347590155383371,ConstantEffort_MSY
50,0.5,2,10,10,0.5,18277.21283467606,10,115.36540589300435,341.0274219836414,27.623010127722058,124.92782975979866,ConstantEffort_MSY
50,0.5,5,10,10,0.5,18277.21283467606,10,72.08483172572247,212.3710569947002,17.64534965205884,80.09626873408517,ConstantEffort_MSY
50,0.5,10,10,10,0.5,18277.21283467606,10,12.91867223802402,36.97719895621086,3.43843372486453,15.534373954571247,ConstantEffort_MSY
50,0.6,2,10,10,0.5,18277.21283467606,10,144.97132799406597,441.3810198656732,39.120668470662274,177.45174010516737,ConstantEffort_MSY
50,0.6,5,10,10,0.5,18277.21283467606,10,98.1292537418959,297.77791335590894,26.991840899886327,122.69197023852503,ConstantEffort_MSY
50,0.6,10,10,10,0.5,18277.21283467606,10,30.057589670767157,90.11812584590626,8.874486869587813,40.479704144550126,ConstantEffort_MSY
51,0.1,2,10,10,0.5,18277.21283467606,10,199.40860056935796,679.6454815518905,49.42136859984998,236.16572940365702,ConstantEffort_MSY
51,0.1,5,10,10,0.5,18277.21283467606,10,132.04555771161907,446.96844715049133,40.37307971360461,193.14309930964072,ConstantEffort_MSY
51,0.1,10,10,10,0.5,18277.21283467606,10,117.63433641076777,398.6454210950437,39.966992945446314,191.48537403155467,ConstantEffort_MSY
51,0.2,2,10,10,0.5,18277.21283467606,10,172.28283276364422,564.7298757967973,25.863688353127937,120.60611926615401,ConstantEffort_MSY
51,0.2,5,10,10,0.5,18277.21283467606,10,48.65167534901938,156.80578035250213,11.325184494260547,53.574932266018685,ConstantEffort_MSY
51,0.2,10,10,10,0.5,18277.21283467606,10,30.11907082560707,96.30882205765289,9.07267348619871,42.883294349071036,ConstantEffort_MSY
51,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,128.46565172983006,404.8069079010621,13.146800407673924,59.4367504992301,ConstantEffort_MSY
51,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,38.132666220950554,118.18699191708822,5.814990028139306,27.061777491321394,ConstantEffort_MSY
51,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,9.85957689593894,29.692429506028486,2.4049717636642596,11.128244168228644,ConstantEffort_MSY
51,0.4,2,10,10,0.5,18277.21283467606,10,103.78466530389677,315.69452643058196,8.158272145148407,37.42107425037161,ConstantEffort_MSY
51,0.4,5,10,10,0.5,18277.21283467606,10,51.71359878539209,155.51605844562368,5.259660925114373,23.910449073907202,ConstantEffort_MSY
51,0.4,10,10,10,0.5,18277.21283467606,10,6.2258654969718235,17.9247133831059,1.0802287773097625,4.864384792291925,ConstantEffort_MSY
51,0.5,2,10,10,0.5,18277.21283467606,10,103.09525696432306,304.5108547264795,6.005037862860798,27.342850208010496,ConstantEffort_MSY
51,0.5,5,10,10,0.5,18277.21283467606,10,64.00248648980269,187.2408347327085,4.578171872311492,20.429097820287407,ConstantEffort_MSY
51,0.5,10,10,10,0.5,18277.21283467606,10,11.10713236257898,31.164730017981967,1.3069301076983566,5.675121207169372,ConstantEffort_MSY
51,0.6,2,10,10,0.5,18277.21283467606,10,126.95139577608138,366.28443652044444,5.292454788051168,23.905432323388514,ConstantEffort_MSY
51,0.6,5,10,10,0.5,18277.21283467606,10,85.3744508148347,243.97076143944588,4.204199056998965,18.803883852602464,ConstantEffort_MSY
51,0.6,10,10,10,0.5,18277.21283467606,10,25.492428314258177,70.2192136647437,2.1418313838517387,8.901844804674784,ConstantEffort_MSY
52,0.1,2,10,10,0.5,18277.21283467606,10,185.93734281644328,590.0662211785213,33.6478828576038,160.57269617603157,ConstantEffort_MSY
52,0.1,5,10,10,0.5,18277.21283467606,10,116.10978053031432,336.9753091407386,25.18667356744605,115.66870035630988,ConstantEffort_MSY
52,0.1,10,10,10,0.5,18277.21283467606,10,99.96760681271954,274.1035090562494,24.565690746915607,114.89800453850678,ConstantEffort_MSY
52,0.2,2,10,10,0.5,18277.21283467606,10,172.94073229962376,605.4141426553961,22.54551956804632,116.22903842696775,ConstantEffort_MSY
52,0.2,5,10,10,0.5,18277.21283467606,10,45.040781655561354,141.75949931786138,6.835694474719826,29.445633990843305,ConstantEffort_MSY
52,0.2,10,10,10,0.5,18277.21283467606,10,25.987989295813804,73.74837519720064,5.235389878326914,23.075604406737423,ConstantEffort_MSY
52,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,132.5716709120956,478.5261015186285,13.966847376495751,74.9322642723994,ConstantEffort_MSY
52,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,37.47278121007197,127.50579496622964,3.857739555793085,16.534411998045865,ConstantEffort_MSY
52,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,8.803888543092594,26.528264626493296,1.3144158020582362,5.29691406843183,ConstantEffort_MSY
52,0.4,2,10,10,0.5,18277.21283467606,10,108.04905842997772,391.0007602218578,8.07358627487437,40.9716089721614,ConstantEffort_MSY
52,0.4,5,10,10,0.5,18277.21283467606,10,52.60851727193353,185.81389154995642,4.044533832124162,17.955219634259226,ConstantEffort_MSY
52,0.4,10,10,10,0.5,18277.21283467606,10,5.855379793356046,18.960757762316018,0.6021895840755714,2.2512366649673523,ConstantEffort_MSY
52,0.5,2,10,10,0.5,18277.21283467606,10,108.21210521529719,392.7691699743141,6.4388052040300545,32.623533601514914,ConstantEffort_MSY
52,0.5,5,10,10,0.5,18277.21283467606,10,66.25014820444956,237.22485941617356,4.036530965739846,18.548965053873,ConstantEffort_MSY
52,0.5,10,10,10,0.5,18277.21283467606,10,10.906383766084225,37.03761411580868,0.7836298946816971,2.8366031471691584,ConstantEffort_MSY
52,0.6,2,10,10,0.5,18277.21283467606,10,134.19738650794446,487.35855907385167,6.300063768663418,32.12498895766573,ConstantEffort_MSY
52,0.6,5,10,10,0.5,18277.21283467606,10,89.4394006590169,321.9044331955527,4.198562564937374,19.908572770046792,ConstantEffort_MSY
52,0.6,10,10,10,0.5,18277.21283467606,10,25.65750660103642,88.88167930343765,1.392105145270573,4.823747124740827,ConstantEffort_MSY
53,0.1,2,10,10,0.5,18277.21283467606,10,180.4036034255575,571.6096640614005,31.144558925382043,137.7461255113984,ConstantEffort_MSY
53,0.1,5,10,10,0.5,18277.21283467606,10,105.46821861877793,304.95332029102184,14.400517516167977,54.72856433459837,ConstantEffort_MSY
53,0.1,10,10,10,0.5,18277.21283467606,10,86.49273465985408,227.27340634185575,13.415373290858872,46.251696477743096,ConstantEffort_MSY
53,0.2,2,10,10,0.5,18277.21283467606,10,181.78322823332206,639.4768426698006,22.10920016823084,120.63451241621247,ConstantEffort_MSY
53,0.2,5,10,10,0.5,18277.21283467606,10,44.714917092156355,151.13959042046565,5.258048724071949,20.708641261056723,ConstantEffort_MSY
53,0.2,10,10,10,0.5,18277.21283467606,10,23.769461227566264,71.55378048620967,2.8307127483767824,9.572692960470418,ConstantEffort_MSY
53,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,143.8237577359586,527.7130438989801,13.638308936772944,79.76650840492586,ConstantEffort_MSY
53,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,39.86640584699207,147.06236328871276,3.239835396978128,15.49153874382152,ConstantEffort_MSY
53,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,8.622823926238521,29.399161229713496,0.7776915197314584,2.65702478933831,ConstantEffort_MSY
53,0.4,2,10,10,0.5,18277.21283467606,10,120.16568163787251,459.80051599462325,7.8795110079608675,45.5058587311025,ConstantEffort_MSY
53,0.4,5,10,10,0.5,18277.21283467606,10,57.902381138444056,221.62241260290972,3.7060575511947267,20.177080930129105,ConstantEffort_MSY
53,0.4,10,10,10,0.5,18277.21283467606,10,6.117362343222006,22.701557713054182,0.3824760110773677,1.4906162487481684,ConstantEffort_MSY
53,0.5,2,10,10,0.5,18277.21283467606,10,121.85765830819217,475.0893600160012,6.211803195910674,36.607512621332106,ConstantEffort_MSY
53,0.5,5,10,10,0.5,18277.21283467606,10,74.1599174767037,289.2906383437512,3.8334478115374186,22.17718060229097,ConstantEffort_MSY
